sequence,accelx,accely,accelz,event
0,210,-50,990,0
1,210,0,970,0
2,200,0,950,0
3,210,-130,960,0
4,200,-260,910,0
5,140,-250,970,0
6,190,-80,950,0
7,160,-240,960,0
8,140,-240,960,0
9,150,-220,1010,0
10,160,-230,1000,0
11,140,-160,1000,0
12,150,-200,960,0
13,230,-160,960,0
14,210,-150,910,0
15,180,-250,910,0
16,170,-250,900,0
17,50,-300,890,0
18,-150,-340,890,0
19,-110,-380,950,0
20,80,-410,940,0
21,170,-230,1050,0
22,330,-180,1010,0
23,370,0,890,0
24,320,-40,970,0
25,410,-40,970,0
26,320,-70,920,0
27,230,-100,1020,0
28,210,0,1000,0
29,100,-30,1040,0
30,120,20,990,0
31,50,10,990,0
32,190,50,940,0
33,80,70,990,0
34,90,90,1030,0
35,60,40,1030,0
36,30,10,1050,0
37,10,10,1000,0
38,10,10,1000,0
39,0,0,1010,0
40,0,-10,1000,0
41,20,-40,1020,0
42,0,-40,1030,0
43,0,-30,1010,0
44,-10,-20,1000,0
45,-10,-10,980,0
46,-10,0,970,0
47,-10,-10,980,0
48,-10,-10,980,0
49,-40,-10,1000,0
50,-20,0,990,0
51,-30,10,990,0
52,-40,0,1000,0
53,-20,-10,990,0
54,0,0,990,0
55,20,0,980,0
56,30,-10,990,0
57,10,-40,1020,0
58,20,-90,1040,0
59,30,-80,1010,0
60,20,-90,990,0
61,50,-80,970,0
62,20,-50,970,0
63,50,-50,980,0
64,40,-60,980,0
65,40,-50,990,0
66,30,-60,990,0
67,50,-50,990,0
68,10,-50,1000,0
69,60,-60,1000,0
70,40,-50,1000,0
71,40,-50,1000,0
72,40,-30,1000,0
73,40,-40,980,0
74,30,-40,980,0
75,50,-40,980,0
76,30,-30,980,0
77,50,-30,980,0
78,30,-40,990,0
79,90,-40,1000,0
80,20,-40,980,0
81,60,-30,1000,0
82,10,-40,980,0
83,20,-30,990,0
84,50,-40,1000,0
85,80,-50,1020,0
86,60,-40,1000,0
87,60,-30,980,0
88,70,-50,1010,0
89,90,-50,1020,0
90,80,-30,1030,0
91,30,-20,990,0
92,80,-70,990,0
93,0,-50,970,0
94,90,-40,980,0
95,70,-40,980,0
96,90,-50,990,0
97,80,-40,980,0
98,80,-40,980,0
99,80,-30,990,0
100,90,-40,990,1
101,80,-40,990,1
102,80,-30,990,1
103,90,-40,990,1
104,80,-40,990,1
105,90,-40,990,1
106,90,-40,990,1
107,80,-30,980,1
108,80,-40,990,1
109,90,-30,1000,1
110,90,-40,990,1
111,80,-30,990,1
112,90,-40,990,1
113,80,-40,990,1
114,80,-30,980,1
115,80,-30,980,1
116,80,-20,980,1
117,80,-40,990,1
118,80,-30,1000,1
119,80,-30,1000,1
120,80,-30,990,1
121,70,-20,990,1
122,80,-40,990,1
123,90,-50,970,1
124,50,-60,960,1
125,40,-70,960,1
126,30,-100,970,1
127,30,-130,970,1
128,70,-180,980,1
129,90,-210,990,1
130,120,-220,1030,1
131,180,-230,1080,1
132,180,-210,1150,1
133,170,-180,1220,1
134,190,-170,1270,1
135,230,-120,1340,1
136,210,-70,1410,1
137,140,-10,1460,1
138,130,40,1440,1
139,-20,90,1370,1
140,-10,170,1280,1
141,-20,170,1230,1
142,-130,210,1080,1
143,-60,230,970,1
144,-170,320,790,1
145,50,420,640,1
146,-10,420,520,1
147,160,390,470,1
148,160,370,370,1
149,230,360,260,1
150,310,340,250,1
151,450,320,250,1
152,560,360,330,1
153,660,290,380,1
154,690,250,380,1
155,670,230,450,1
156,730,140,470,1
157,730,130,470,1
158,670,100,460,1
159,640,50,600,1
160,730,-10,560,1
161,560,10,730,1
162,510,-80,770,1
163,570,-80,970,1
164,440,-120,950,1
165,350,-140,1040,1
166,350,-150,1010,1
167,150,-140,1210,1
168,230,-150,1230,1
169,160,-170,1370,1
170,210,-140,1380,1
171,200,-30,1310,1
172,40,0,1160,1
173,-10,70,1120,1
174,-140,50,1080,1
175,-60,100,1060,1
176,-40,100,1010,1
177,-90,100,970,1
178,0,60,970,1
179,20,20,970,1
180,10,-20,980,1
181,80,-70,970,1
182,70,-70,990,1
183,80,-100,990,1
184,90,-90,1000,1
185,90,-70,990,1
186,90,-60,1000,1
187,90,-50,990,1
188,90,-40,990,1
189,90,-50,990,1
190,90,-50,990,1
191,80,-50,990,1
192,100,-30,980,1
193,100,-40,980,1
194,90,-50,980,1
195,90,-50,990,1
196,90,-40,1010,1
197,90,-40,990,1
198,90,-40,990,1
199,90,-40,990,1
200,90,-50,1000,1
201,90,-40,990,1
202,40,-30,980,1
203,70,-50,990,1
204,30,-60,980,1
205,10,-40,970,1
206,90,-70,1020,1
207,80,-40,1010,1
208,70,-80,1050,1
209,70,-70,1070,1
210,90,-60,1050,1
211,0,-10,960,1
212,100,-80,960,1
213,40,-20,930,1
214,80,-60,960,1
215,80,-120,1020,1
216,80,-100,1040,1
217,50,-30,1050,1
218,80,-10,1010,1
219,90,-70,980,1
220,80,-50,970,1
221,100,-40,970,1
222,100,-30,980,1
223,90,-40,980,1
224,90,-40,990,1
225,100,-40,990,0
226,90,-50,990,0
227,90,-50,980,0
228,90,-50,980,0
229,100,-40,980,0
230,100,-40,990,0
231,90,-40,990,0
232,100,-40,990,0
233,90,-40,1000,0
234,90,-40,990,0
235,90,-40,990,0
236,90,-50,980,0
237,90,-50,980,0
238,90,-50,990,0
239,90,-60,990,0
240,90,-50,990,0
241,90,-60,980,0
242,90,-50,980,0
243,90,-50,980,0
244,80,-50,970,0
245,80,-50,970,0
246,80,-60,970,0
247,80,-90,910,0
248,40,-120,880,0
249,60,-120,900,0
250,-20,-100,930,0
251,-60,-80,970,0
252,-100,-50,990,0
253,-150,-40,990,0
254,-200,-30,980,0
255,-220,-50,1060,0
256,-180,-90,1040,0
257,-210,-100,1080,0
258,-110,-130,1100,0
259,-90,-160,1070,0
260,-140,-200,1050,0
261,-180,-220,1010,0
262,-230,-240,950,0
263,-230,-240,980,0
264,-220,-230,960,0
265,-200,-230,960,0
266,-230,-240,960,0
267,-240,-240,950,0
268,-240,-240,910,0
269,-250,-240,880,0
270,-270,-240,910,0
271,-260,-230,920,0
272,-270,-220,920,0
273,-290,-210,920,0
274,-290,-200,930,0
275,-340,-190,950,0
276,-340,-190,940,0
277,-400,-200,960,0
278,-410,-200,940,0
279,-410,-230,910,0
280,-410,-230,880,0
281,-410,-230,880,0
282,-420,-240,870,0
283,-470,-230,860,0
284,-510,-220,870,0
285,-510,-210,870,0
286,-510,-220,880,0
287,-480,-240,870,0
288,-480,-240,830,0
289,-500,-230,840,0
290,-520,-220,810,0
291,-520,-220,830,0
292,-520,-240,830,0
293,-510,-250,840,0
294,-500,-250,860,0
295,-510,-240,850,0
296,-510,-240,840,0
297,-510,-250,850,0
298,-510,-250,860,0
299,-510,-250,850,0
300,-510,-250,840,0
301,-500,-250,840,0
302,-500,-250,840,0
303,-510,-250,850,0
304,-500,-250,840,0
305,-500,-250,830,0
306,-500,-250,830,0
