sequence,accelx,accely,accelz,event
0,-130,-50,990,0
1,-130,-50,980,0
2,-130,-50,980,0
3,-130,-50,980,0
4,-130,-50,980,0
5,-130,-50,980,0
6,-130,-50,980,0
7,-130,-50,980,0
8,-130,-50,980,0
9,-130,-50,980,0
10,-130,-50,990,0
11,-130,-50,980,0
12,-130,-50,980,0
13,-130,-50,980,0
14,-130,-40,980,0
15,-130,-50,980,0
16,-130,-50,980,0
17,-130,-50,980,0
18,-130,-40,980,0
19,-140,-40,980,0
20,-130,-50,990,0
21,-130,-50,990,0
22,-130,-50,980,0
23,-130,-50,980,0
24,-130,-50,980,0
25,-130,-50,980,0
26,-130,-50,980,0
27,-130,-50,980,0
28,-130,-50,980,0
29,-130,-50,990,0
30,-130,-50,990,0
31,-120,-50,990,0
32,-110,-40,1000,0
33,-130,-30,990,0
34,-130,-50,980,0
35,-140,-50,960,0
36,-150,-50,970,0
37,-150,-50,980,0
38,-110,-60,1000,0
39,-130,-30,1010,0
40,-110,-40,1020,0
41,-150,-20,990,0
42,-160,-30,970,0
43,-150,-20,960,0
44,-120,-40,960,0
45,-150,-60,970,0
46,-140,-60,1010,0
47,-140,-50,1010,0
48,-130,-40,1010,0
49,-140,-40,1000,0
50,-120,-30,990,2000
51,-140,-80,970,2000
52,-110,-50,980,2000
53,-120,-40,980,2000
54,-120,-40,980,2000
55,-120,-40,990,2000
56,-120,-40,990,2000
57,-120,-40,990,2000
58,-110,-40,990,2000
59,-110,-40,980,2000
60,-110,-40,980,2000
61,-100,-40,980,2000
62,-110,-30,990,2000
63,-110,-30,980,2000
64,-100,-30,980,2000
65,-110,-30,980,2000
66,-110,-40,980,2000
67,-100,-50,1010,2000
68,-100,-30,1050,2000
69,-10,-20,990,2000
70,-80,-20,1100,2000
71,-40,0,1070,2000
72,-60,10,1130,2000
73,-230,90,1170,2000
74,-150,120,1220,2000
75,-220,180,1240,2000
76,-250,220,1220,2000
77,-230,230,1150,2000
78,-210,250,1100,2000
79,-220,260,1070,2000
80,-190,320,1000,2000
81,-210,300,940,2000
82,-150,250,820,2000
83,-140,240,760,2000
84,-40,220,710,2000
85,0,210,710,2000
86,140,230,680,2000
87,100,170,670,2000
88,210,60,610,2000
89,200,-10,530,2000
90,110,-70,550,2000
91,10,-90,580,2000
92,-80,-60,700,2000
93,-310,-40,770,2000
94,-420,10,840,2000
95,-590,-100,950,2000
96,-780,-10,880,2000
97,-960,-80,950,2000
98,-1080,50,800,2000
99,-1150,40,770,2000
100,-990,240,760,2000
101,-950,110,810,2000
102,-1220,200,920,2000
103,-1030,200,1140,2000
104,-1110,130,1380,2000
105,-1010,50,1480,2000
106,-1000,-60,1440,2000
107,-1010,-70,1240,2000
108,-930,-50,1100,2000
109,-670,70,920,2000
110,-650,100,700,2000
111,-380,190,520,2000
112,-240,220,370,2000
113,-150,240,280,2000
114,-170,280,210,2000
115,-90,370,220,2000
116,-80,410,170,2000
117,-190,470,110,2000
118,-210,490,80,2000
119,-380,480,90,2000
120,-500,450,210,2000
121,-530,280,460,2000
122,-740,220,670,2000
123,-600,-10,1010,2000
124,-840,-40,1210,2000
125,-580,-190,1420,2000
126,-720,-240,1490,2000
127,-500,-310,1430,2000
128,-500,-280,1250,2000
129,-470,-230,1060,2000
130,-470,-140,960,2000
131,-450,-80,870,2000
132,-420,-60,710,2000
133,-580,-40,840,2000
134,-640,30,840,2000
135,-620,-10,800,2000
136,-520,0,830,2000
137,-550,-10,850,2000
138,-570,0,830,2000
139,-540,-10,820,2000
140,-550,-20,840,2000
141,-640,-30,800,2000
142,-540,-20,790,2000
143,-570,-20,820,2000
144,-570,-10,810,2000
145,-550,-10,800,2000
146,-570,-10,780,2000
147,-550,-30,790,2000
148,-640,0,780,2000
149,-530,-10,810,2000
150,-600,-40,820,2000
151,-600,-30,800,2000
152,-550,-40,840,2000
153,-540,-30,830,2000
154,-580,10,760,2000
155,-550,0,750,2000
156,-560,-20,740,2000
157,-570,-70,800,2000
158,-580,-40,800,2000
159,-640,-10,830,2000
160,-620,-20,860,2000
161,-580,-10,860,2000
162,-580,-20,790,2000
163,-560,-60,750,2000
164,-560,-20,800,2000
165,-540,-20,790,2000
166,-560,-40,810,2000
167,-570,-40,810,2000
168,-570,-20,800,2000
169,-570,-20,810,2000
170,-570,-20,810,2000
171,-570,-20,800,2000
172,-570,-20,800,2000
173,-570,-20,810,2000
174,-570,-20,790,2000
175,-580,-20,800,0
176,-570,-20,800,0
177,-580,-20,790,0
178,-580,-20,790,0
179,-580,-20,790,0
180,-590,-20,800,0
181,-580,-20,800,0
182,-580,-20,800,0
183,-580,-20,780,0
184,-580,-20,780,0
185,-580,-20,790,0
186,-580,-30,800,0
187,-580,-20,800,0
188,-580,-20,790,0
189,-580,-20,790,0
190,-580,-20,800,0
191,-570,-20,790,0
192,-570,-30,780,0
193,-570,-40,770,0
194,-550,-100,770,0
195,-530,-160,750,0
196,-510,-250,720,0
197,-480,-340,780,0
198,-500,-350,720,0
199,-490,-240,910,0
200,-400,-40,940,0
201,-430,0,910,0
202,-560,90,900,0
203,-540,100,880,0
204,-630,80,950,0
