sequence,accelx,accely,accelz,event
0,-290,40,940,0
1,-290,50,950,0
2,-300,50,960,0
3,-280,50,960,0
4,-280,40,960,0
5,-290,40,960,0
6,-280,40,960,0
7,-300,50,950,0
8,-300,60,960,0
9,-290,60,960,0
10,-290,60,960,0
11,-300,50,950,0
12,-290,40,930,0
13,-310,50,930,0
14,-320,50,940,0
15,-320,50,950,0
16,-320,50,960,0
17,-310,50,960,0
18,-300,40,960,0
19,-320,40,960,0
20,-330,40,950,0
21,-330,40,940,0
22,-340,40,940,0
23,-340,40,940,0
24,-340,40,950,0
25,-340,40,960,0
26,-340,40,950,0
27,-330,30,960,0
28,-330,30,950,0
29,-320,20,950,0
30,-320,30,940,0
31,-320,10,960,0
32,-310,20,960,0
33,-310,30,940,0
34,-310,30,960,0
35,-300,30,960,0
36,-290,30,960,0
37,-290,30,960,0
38,-300,30,960,0
39,-300,30,960,0
40,-280,20,960,0
41,-280,20,960,0
42,-290,20,960,0
43,-290,10,960,0
44,-280,10,960,0
45,-280,10,960,0
46,-270,10,960,0
47,-270,10,970,0
48,-270,10,970,0
49,-270,10,970,0
50,-270,10,960,0
51,-270,0,960,0
52,-270,10,960,0
53,-270,0,960,0
54,-270,0,960,0
55,-270,0,970,0
56,-270,0,970,0
57,-270,0,970,0
58,-260,0,970,0
59,-270,0,950,0
60,-270,-10,970,0
61,-270,0,960,0
62,-270,0,960,0
63,-280,0,950,0
64,-260,-10,970,0
65,-310,10,960,0
66,-260,-20,980,0
67,-270,0,960,0
68,-280,0,970,0
69,-270,-10,970,0
70,-260,0,980,0
71,-300,10,940,0
72,-280,0,920,0
73,-300,0,920,0
74,-280,-20,940,0
75,-270,-10,980,0
76,-260,0,1010,0
77,-290,20,990,0
78,-270,10,970,0
79,-270,0,960,0
80,-260,-10,960,0
81,-250,-10,960,0
82,-270,0,960,0
83,-250,0,960,0
84,-250,0,970,0
85,-240,0,970,0
86,-250,0,980,0
87,-230,0,980,0
88,-230,0,970,0
89,-240,0,970,0
90,-240,0,970,0
91,-250,0,970,0
92,-240,0,970,0
93,-240,0,970,0
94,-250,0,970,0
95,-240,0,970,0
96,-240,0,970,0
97,-250,0,970,0
98,-240,0,970,0
99,-230,0,970,0
100,-250,0,970,2000
101,-250,0,980,2000
102,-230,0,970,2000
103,-230,0,960,2000
104,-240,0,970,2000
105,-240,0,970,2000
106,-240,-10,970,2000
107,-240,-10,970,2000
108,-240,0,970,2000
109,-240,0,970,2000
110,-250,0,970,2000
111,-240,-10,970,2000
112,-250,0,960,2000
113,-250,0,970,2000
114,-250,-10,970,2000
115,-240,0,970,2000
116,-250,-10,970,2000
117,-250,0,980,2000
118,-240,0,990,2000
119,-210,-30,1020,2000
120,-240,0,1070,2000
121,-220,-20,1050,2000
122,-190,0,1050,2000
123,-130,0,1110,2000
124,-240,30,1110,2000
125,-240,70,1150,2000
126,-230,60,1200,2000
127,-260,200,1270,2000
128,-240,230,1240,2000
129,-260,290,1190,2000
130,-260,270,1030,2000
131,-300,310,1060,2000
132,-290,360,1020,2000
133,-480,350,1010,2000
134,-410,190,980,2000
135,-430,120,820,2000
136,-350,80,720,2000
137,-160,110,640,2000
138,0,120,600,2000
139,80,180,590,2000
140,140,220,590,2000
141,200,140,590,2000
142,220,150,570,2000
143,110,180,600,2000
144,80,60,680,2000
145,10,40,700,2000
146,-140,30,740,2000
147,-140,40,810,2000
148,-290,-90,850,2000
149,-480,-50,870,2000
150,-590,-150,880,2000
151,-610,-150,860,2000
152,-850,-170,950,2000
153,-790,-140,920,2000
154,-940,-240,860,2000
155,-890,-230,850,2000
156,-860,-390,950,2000
157,-1060,-280,860,2000
158,-780,-290,920,2000
159,-900,-330,960,2000
160,-760,-410,1090,2000
161,-920,-510,1270,2000
162,-1030,-530,1310,2000
163,-1100,-500,1290,2000
164,-1180,-380,1130,2000
165,-1020,-240,1060,2000
166,-910,-100,800,2000
167,-730,60,600,2000
168,-500,240,400,2000
169,-240,360,230,2000
170,-210,430,210,2000
171,-90,430,120,2000
172,-230,480,30,2000
173,-80,590,60,2000
174,-110,670,0,2000
175,-120,700,-60,2000
176,-50,700,-120,2000
177,-140,620,-200,2000
178,-200,560,-170,2000
179,-270,600,-100,2000
180,-270,550,20,2000
181,-410,550,50,2000
182,-500,420,250,2000
183,-550,410,370,2000
184,-700,220,620,2000
185,-800,160,550,2000
186,-920,0,850,2000
187,-910,-100,840,2000
188,-980,-230,1080,2000
189,-1010,-330,1020,2000
190,-970,-390,1140,2000
191,-990,-440,1260,2000
192,-760,-340,1290,2000
193,-880,-170,860,2000
194,-800,-130,650,2000
195,-740,-150,600,2000
196,-730,-150,640,2000
197,-780,-120,570,2000
198,-790,-110,570,2000
199,-690,-90,660,2000
200,-720,-90,590,2000
201,-750,-80,620,2000
202,-760,-110,650,2000
203,-740,-120,640,2000
204,-730,-130,630,2000
205,-770,-140,610,2000
206,-750,-120,640,2000
207,-760,-110,620,2000
208,-740,-130,640,2000
209,-760,-130,630,2000
210,-750,-120,620,2000
211,-760,-140,650,2000
212,-750,-130,650,2000
213,-750,-130,630,2000
214,-740,-130,660,2000
215,-780,-130,640,2000
216,-730,-130,680,2000
217,-780,-140,620,2000
218,-650,-130,650,2000
219,-780,-130,560,2000
220,-680,-150,660,2000
221,-700,-150,670,2000
222,-690,-190,690,2000
223,-740,-90,630,2000
224,-730,-120,600,2000
225,-720,-130,600,2000
226,-770,-70,600,2000
227,-700,-140,690,2000
228,-710,-190,760,2000
229,-730,-120,710,2000
230,-740,-100,650,2000
231,-690,-120,630,2000
232,-730,-170,610,2000
233,-710,-130,650,2000
234,-730,-140,650,2000
235,-710,-130,680,2000
236,-740,-130,680,2000
237,-730,-130,670,2000
238,-740,-120,670,2000
239,-720,-130,660,2000
240,-730,-120,660,2000
241,-730,-130,650,2000
242,-730,-120,650,2000
243,-730,-120,650,2000
244,-730,-130,660,2000
245,-740,-120,650,2000
246,-730,-130,660,2000
247,-730,-130,640,2000
248,-740,-130,640,2000
249,-730,-130,630,2000
250,-750,-130,640,0
251,-740,-130,630,0
252,-750,-120,640,0
253,-730,-130,630,0
254,-740,-130,610,0
255,-740,-120,630,0
256,-740,-120,620,0
257,-750,-120,630,0
258,-740,-120,620,0
259,-760,-120,630,0
260,-760,-130,620,0
261,-750,-130,640,0
262,-750,-120,630,0
263,-750,-130,630,0
264,-750,-120,620,0
265,-750,-120,620,0
266,-750,-130,620,0
267,-740,-120,610,0
268,-740,-120,610,0
269,-740,-140,610,0
270,-730,-190,600,0
271,-700,-260,600,0
272,-680,-330,580,0
273,-650,-420,560,0
274,-570,-400,520,0
275,-510,-300,680,0
276,-370,-180,830,0
277,-430,-130,930,0
278,-510,-40,950,0
279,-620,-70,1030,0
280,-560,-90,1030,0
281,-520,-70,910,0
282,-480,-110,930,0
283,-460,-150,890,0
284,-450,-240,900,0
285,-410,-280,910,0
286,-410,-310,890,0
287,-400,-330,880,0
288,-410,-340,860,0
289,-410,-380,890,0
290,-410,-380,870,0
291,-520,-240,810,0
292,-520,-240,780,0
293,-520,-250,760,0
294,-520,-240,820,0
295,-550,-230,840,0
296,-570,-230,830,0
297,-570,-220,800,0
298,-560,-230,770,0
299,-530,-230,720,0
300,-560,-240,740,0
301,-650,-240,830,0
302,-600,-240,800,0
303,-570,-230,790,0
304,-540,-250,800,0
305,-590,-230,770,0
306,-590,-230,750,0
307,-600,-240,750,0
308,-610,-240,740,0
309,-610,-230,750,0
310,-620,-240,750,0
311,-620,-230,740,0
312,-610,-240,750,0
313,-610,-240,750,0
314,-610,-250,750,0
315,-630,-250,740,0
316,-630,-240,730,0
317,-640,-240,730,0
318,-640,-240,730,0
319,-640,-240,730,0
320,-640,-240,730,0
321,-640,-240,720,0
322,-650,-240,720,0
323,-650,-250,720,0
324,-650,-250,710,0
325,-650,-250,700,0
326,-660,-240,700,0
327,-650,-250,690,0
328,-660,-250,690,0
329,-670,-250,690,0
330,-680,-250,690,0
331,-680,-260,690,0
